timestamp,food name,food id,calcium,carbohydrate,chloride,cholesterol,chromium,copper,energy consumed,monounsaturated,polyunsaturated,saturated fat,total fat,fiber,folate,iodine,iron,magnesium,manganese,molybdenum,niacin,pantothenic,phosphorus,potassium,protein,riboflavin,selenium,sodium,sugar,thiamin,vitamin a,vitamin b12,vitamin b6,vitamin c,vitamin d,vitamin e,vitamin k,zinc,alcoholic beverages,biotin
2025-11-02T14:30:00+00:00,Snow Mountain Bun,snow_mountain_bun_imperial_treasure_st_james_v1,45,31700.0,0,25,0,0,250,3900.0,1100.0,4400.0,10000.0,900.0,0,8,1.2,12,0,0,0,0,0,90,9300.0,0,0.0,318,8200.0,0,0,0.0,0,0,0.0,0,0,0.6,0,0
2025-11-02T14:30:00+00:00,Shrimp Shu Mai,shrimp_shu_mai_imperial_treasure_st_james_v1,8,4800.0,0,15,0,0,43,600.0,400.0,300.0,1500.0,300.0,0,9,0.3,6,0.02,0,0,0,0,25,3100.0,0,0.0,140,200.0,0,0,0.0,0,0.2,0.0,0,0,0.1,0,0
2025-11-02T14:30:00+00:00,Prawn & Chive Dumpling,prawn_chive_dumpling_imperial_treasure_st_james_v1,10,5600.0,0,30,0,0,45,900.0,400.0,200.0,1600.0,100.0,0,2,0.2,5,0.1,0,0,0,0,20,2000.0,0,0.0,310,200.0,0,0,0.0,0,1,0.0,0,0,0.2,0,0
2025-11-02T14:30:00+00:00,Mushroom Dumpling,mushroom_dumpling_imperial_treasure_st_james_v1,3,11100.0,0,0,0,0,75,1200.0,1300.0,500.0,3100.0,600.0,0,0,0.6,5,0,0,0,0,0,24,1500.0,0,0.0,93,600.0,0,0,0.0,0,0.2,0.0,0,0,0.2,0,0
2025-11-02T14:30:00+00:00,Crispy Shrimp Cheung Fun,crispy_shrimp_cheung_fun_imperial_treasure_st_james_v1,4,6200.0,0,8,0,0,62,800.0,1920.0,500.0,3800.0,1000.0,0,2,2,2,0.2,0,0,0,0,18,1800.0,0,0.0,160,1000.0,0,0,0.0,0,0,0.0,0,0,0,0,0
2025-11-02T14:30:00+00:00,Peking Duck Skin with Sugar,peking_duck_skin_sugar_imperial_treasure_st_james_v1,0,200.0,0,6,0,0,40,2000.0,500.0,1400.0,4000.0,0.0,0,0,0.2,0,0.0,0,0,0,0,2,400.0,0,0.0,20,200.0,0,0,0.0,0,0,0.0,0,0,0.1,0,0
2025-11-02T14:30:00+00:00,Peking Duck Pancake,peking_duck_pancake_imperial_treasure_st_james_v1,6,36000.0,0,0,0,0,630,18000.0,7800.0,12600.0,40800.0,300.0,0,9,2.7,0,0,0,0,0,0,0,22800.0,0,0.0,537,6000.0,0,0,0.0,0,3,0.0,0,0,2.1,0,0
2025-11-02T14:30:00+00:00,Duck Broth with Tofu,duck_broth_tofu_imperial_treasure_st_james_v1,112,1400.0,0,5,0,0,45,900.0,900.0,600.0,2600.0,400.0,0,7,1,14,0,0,0,0,0,148,4300.0,0,0.0,302,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0
2025-11-02T14:30:00+00:00,Charcoal Custard Bun,charcoal_custard_bun_imperial_treasure_st_james_v1,29,23900.0,0,76,0,0,186,2400.0,1700.0,4000.0,8800.0,600.0,0,14,1.0,0,0,0,0,0,0,0,3800.0,0,0.0,38,7400.0,0,0,0.0,0,0,0.0,0,0,0,0,0
2025-11-02T17:00:00+00:00,Homemade Bolognese with Rummo Red Lentil & Riso Integrale Pasta,,37,76500.0,0,39,0,0,581,8300.0,2800.0,6900.0,20700.0,8300.0,0,0,3.0,55,0,0,0,0,0,438,36900.0,0,0.0,369,5500.0,0,0,0.0,0,7,0.0,0,0,2.5,0,0
